Opinto;Tyyppi;Toteutus;Alkupvm;Loppupvm;Nimi;Vastuutoimipiste;Vastuuohjelma
RT081303;OJ;412PA;20120204;20120430;Betonielementti rakenteet;TIEDEB;RA
RT081301;OJ;412PA;20120305;20120428;Talonrakennus;TIEDEB;RA
TY080103A;OSA;412PA;20120312;20120428;Johtaminen;TIEDEB;RA
RT080603;OJ;412PA;20120303;20120427;Talokohtainen lämmön tuotanto;TIEDEB;RA
TY080206;OJ;412PB;20120306;20120426;Sähkömagnetismi;TIEDEB;RA
RT080204;OJ;412PA;20120305;20120424;Energiatalous;TIEDEB;RA
RT080204;OJ;412PB;20120305;20120424;Energiatalous;TIEDEB;RA
RT080701;OJ;312PA;20120305;20120424;Ilmanvaihto- ja ilmastointijärjestelmät;TIEDEB;RA
RT080703A;OSA;312PA;20120103;20120407;Ilmastointilaitoksen mitoitus;TIEDEB;RA
RT080502;OJ;312PB;20120101;20120331;Putkistojärjestelmät;TIEDEB;RA
ME080903B;OSA;312PB;20120101;20120322;Lämpökeskusten suunnittelu;TIEDEB;RA
RT080201A;OSA;312PC;20120101;20120322;Rakennusfysiikka;TIEDEB;RA
RT080202;OJ;211PA;20111020;20120322;Tehon- ja energiantarve;TIEDEB;RA
RT080202;OJ;211PB;20111020;20120322;Tehon- ja energiantarve;TIEDEB;RA
RT080404;OJ;312PB;20120101;20120322;Statiikka ja lujuusoppi;TIEDEB;RA
RT080902;OJ;312PB;20120101;20120322;Rakennus- ja LVI-messut;TIEDEB;RA
RT081202;OJ;211PA;20120101;20120322;Teräsrakenteet 1;TIEDEB;RA
TY080208F;OSA;312PB;20120101;20120322;Fysiikan laboraatiot A;TIEDEB;RA
TY080208F;OSA;312PD;20120101;20120322;Fysiikan laboraatiot A;TIEDEB;RA
TY080208F;OSA;312PE;20120101;20120322;Fysiikan laboraatiot A;TIEDEB;RA
TY080208F;OSA;312PF;20120101;20120322;Fysiikan laboraatiot A;TIEDEB;RA
TY080209;OJ;312PC;20120101;20120322;Kemia;TIEDEB;RA
TY080209;OJ;312PH;20120101;20120322;Kemia;TIEDEB;RA
TY080209;OJ;312PI;20120101;20120322;Kemia;TIEDEB;RA
RT080103T;OSA;312PA;20120103;20120317;Sähkö- ja rakennusautomaatiotekniikan perusteet, teoria;TIEDEB;RA
RT080502;OJ;312PA;20120103;20120317;Putkistojärjestelmät;TIEDEB;RA
RT080505;OJ;312PB;20120101;20120311;Virtaus- ja lämmönsiirtolaboratoriotyöt;TIEDEB;RA
RT080302C;OSA;312PA;20120103;20120309;Kiinteistön käyttö ja ylläpito;TIEDEB;RA
RT080302C;OSA;312PB;20120103;20120309;Kiinteistön käyttö ja ylläpito;TIEDEB;RA
RT080302C;OSA;312PC;20120103;20120309;Kiinteistön käyttö ja ylläpito;TIEDEB;RA
RT080404;OJ;312PA;20120103;20120309;Statiikka ja lujuusoppi;TIEDEB;RA
RT080404;OJ;312PC;20120103;20120309;Statiikka ja lujuusoppi;TIEDEB;RA
RT080505;OJ;312PA;20120103;20120309;Virtaus- ja lämmönsiirtolaboratoriotyöt;TIEDEB;RA
RT080601B;OSA;312PB;20120103;20120309;Vesi- ja viemärijärjestemät;TIEDEB;RA
RT080702B;OSA;312PA;20120103;20120309;Ilmastointikoneet ja -prosessit;TIEDEB;RA
RT080704;OJ;312PA;20120103;20120309;I-laboratoriotyöt;TIEDEB;RA
RT080801A;OSA;312PA;20120103;20120309;LV-verkostojen suunnittelu;TIEDEB;RA
RT080801B;OSA;211PA;20120103;20120309;LV-verkostojen suunnittelu;TIEDEB;RA
RT080802C;OSA;312PA;20120103;20120309;Ilmastointi- ja jäähdytysverkostojen suunnittelu;TIEDEB;RA
RT080803B;OSA;312PA;20120103;20120309;Rakennusautomaation suunnittelu;TIEDEB;RA
RT080902;OJ;312PC;20120103;20120309;Rakennus- ja LVI-messut;TIEDEB;RA
RT081103;OJ;312PB;20120103;20120309;Betonirakenteet 1;TIEDEB;RA
RT081104;OJ;312PA;20120109;20120309;Rakennesuunnittelun perusteet;TIEDEB;RA
RT081305;OJ;312PA;20120103;20120309;Korjausrakentaminen;TIEDEB;RA
RT081402;OJ;312PA;20120103;20120309;Teräsrakenteet 2;TIEDEB;RA
RT081405;OJ;312PA;20120103;20120309;Lujuuslaskentaohjelmat;TIEDEB;RA
TY080106;OJ;312PB;20120103;20120309;Työelämän ja tekniikan englanti 2;TIEDEB;RA
TY080106;OJ;312PC;20120103;20120309;Työelämän ja tekniikan englanti 2;TIEDEB;RA
TY080203A;OSA;312PA;20120103;20120309;Geometria A;TIEDEB;RA
TY080203A;OSA;312PC;20120103;20120309;Geometria A;TIEDEB;RA
TY080203A;OSA;312PD;20120103;20120309;Geometria A;TIEDEB;RA
TY080207A;OSA;211PA;20120103;20120309;Lämpötekniikka ja värähtelyt A;TIEDEB;RA
TY080207B;OSA;412PC;20120103;20120309;Lämpötekniikka ja värähtelyt B;TIEDEB;RA
TY080208TT;OSA;312PB;20120103;20120309;Fysiikan laboraatiot, työturvallisuus;OTA;RA
TY080209A;OSA;312PC;20120103;20120309;Kemia, luennot;TIEDEB;RA
RT080601B;OSA;312PA;20120103;20120302;Vesi- ja viemärijärjestemät;TIEDEB;RA
RT080101;OJ;111PB;20110801;20111231;Rakennustekniikan perusteet;TIEDEB;RA
RT080101B;OSA;211PA;20111017;20111231;Rakennustekniikan perusteet;TIEDEB;RA
RT080101B;OSA;211PB;20111020;20111231;Rakennustekniikan perusteet;TIEDEB;RA
RT080102;OJ;111PB;20110801;20111231;LVI-tekniikan perusteet;TIEDEB;RA
RT080102;OJ;111PC;20110801;20111231;LVI-tekniikan perusteet;TIEDEB;RA
RT080102;OJ;111PD;20110801;20111231;LVI-tekniikan perusteet;TIEDEB;RA
RT080102B;OSA;211PA;20111017;20111231;LVI-tekniikan perusteet;TIEDEB;RA
RT080202B;OSA;211PA;20111017;20111231;Tehon ja energiantarve;TIEDEB;RA
RT080202B;OSA;211PB;20111017;20111231;Tehon ja energiantarve;TIEDEB;RA
RT080301B;OSA;211PA;20111017;20111231;Projektin hoito ja sopimustekniikka;TIEDEB;RA
RT080302B;OSA;211PA;20111017;20111231;Kiinteistön käyttö ja ylläpito;TIEDEB;RA
RT080302B;OSA;211PB;20111020;20111231;Kiinteistön käyttö ja ylläpito;TIEDEB;RA
RT080303B;OSA;211PA;20111017;20111231;RakentamistalousB;TIEDEB;RA
RT080303B;OSA;211PB;20111017;20111231;RakentamistalousB;TIEDEB;RA
RT080401B;OSA;211PA;20111017;20111231;Tekninen piirustus;TIEDEB;RA
RT080401B;OSA;211PB;20111017;20111231;Tekninen piirustus;TIEDEB;RA
RT080401B;OSA;211PC;20111017;20111231;Tekninen piirustus;TIEDEB;RA
RT080401B;OSA;211PD;20111020;20111231;Tekninen piirustus;TIEDEB;RA
RT080402;OJ;111PA;20110801;20111231;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RT080402;OJ;111PD;20110801;20111231;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RT080402;OJ;111PE;20110801;20111231;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RT080402B;OSA;111PA;20111017;20111231;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RT080402B;OSA;111PB;20111017;20111231;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RT080402B;OSA;111PC;20111017;20111231;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RT080403;OJ;111PA;20110801;20111231;Pientalon suunnittelu;TIEDEB;RA
RT080403;OJ;111PB;20110801;20111231;Pientalon suunnittelu;TIEDEB;RA
RT080403;OJ;111PC;20110801;20111231;Pientalon suunnittelu;TIEDEB;RA
RT080403;OJ;111PD;20110801;20111231;Pientalon suunnittelu;TIEDEB;RA
RT080403;OJ;111PE;20110801;20111231;Pientalon suunnittelu;TIEDEB;RA
RT080403B;OSA;211PA;20111017;20111231;Pientalon ARLVISA-suunnittelu;TIEDEB;RA
RT080403B;OSA;211PB;20111017;20111231;Pientalon ARLVISA-suunnittelu;TIEDEB;RA
RT080403B;OSA;211PC;20111017;20111231;Pientalon ARLVISA-suunnittelu;TIEDEB;RA
RT080503;OJ;211PA;20111031;20111231;Kylmätekniikka;TIEDEB;RA
RT080505;OJ;211PA;20111014;20111231;Virtaus- ja lämmönsiirtolaboratoriotyöt;TIEDEB;RA
RT080601A;OSA;211PA;20111017;20111231;Vesi- ja viemärijärjestemät;TIEDEB;RA
RT080601A;OSA;211PB;20111020;20111231;Vesi- ja viemärijärjestemät;TIEDEB;RA
RT080604;OJ;211PA;20111017;20111231;LV-laboratoriotyöt;TIEDEB;RA
RT080704;OJ;211PA;20111017;20111231;I-laboratoriotyöt;TIEDEB;RA
RT080801A;OSA;211PA;20111020;20111231;LV-verkostojen suunnittelu;TIEDEB;RA
RT080802B;OSA;211PA;20111017;20111231;Ilmastointi- ja jäähdytysverkostojen suunnittelu;TIEDEB;RA
RT080803A;OSA;211PA;20111017;20111231;Rakennusautomaation suunnittelu;TIEDEB;RA
RT081101B;OSA;211PA;20111017;20111231;Betonimateriaalitekniikka;TIEDEB;RA
RT081101B;OSA;211PB;20111020;20111231;Betonimateriaalitekniikka;TIEDEB;RA
RT081101C;OSA;211PA;20111017;20111231;Betonimateriaalitekniikka, labrat;TIEDEB;RA
RT081101C;OSA;211PB;20111017;20111231;Betonimateriaalitekniikka, labrat;TIEDEB;RA
RT081101C;OSA;211PC;20111020;20111231;Betonimateriaalitekniikka, labrat;TIEDEB;RA
RT081101C;OSA;211PD;20111020;20111231;Betonimateriaalitekniikka, labrat;TIEDEB;RA
RT081102;OJ;111PA;20110801;20111231;Betonityöt;TIEDEB;RA
RT081203B;OSA;211PA;20111017;20111231;Pohjarakennus ja geotekniikka;TIEDEB;RA
RT081302;OJ;211PA;20111017;20111231;Rakennusten palomääräykset;TIEDEB;RA
RT081304;OJ;211PA;20111017;20111231;Staattisesti määrätyt rakenteet;TIEDEB;RA
RT081305;OJ;211PA;20111017;20111231;Korjausrakentaminen;TIEDEB;RA
RT081401;OJ;211PA;20111017;20111231;Puurakenteet 2;TIEDEB;RA
RT081401;OJ;211PB;20111020;20111231;Puurakenteet 2;TIEDEB;RA
TY080101;OJ;111PJ;20110801;20111231;Opiskelutaidot;TIEDEB;RA
TY080101;OJ;111PK;20110801;20111231;Opiskelutaidot;TIEDEB;RA
TY080102;OJ;211PC;20111020;20111231;Asiantuntijaviestintä;TIEDEB;RA
TY080102;OJ;412PA;20111017;20111231;Asiantuntijaviestintä;TIEDEB;RA
TY080104;OJ;211PA;20111017;20111231;Tutkimusviestintä;TIEDEB;RA
TY080105L;OSA;111PC;20110801;20111231;Työelämän ja tekniikan englanti 1 (luokka);TIEDEB;RA
TY080105S;OSA;111PE;20110801;20111231;Työelämän ja tekniikan englanti 1 (studio);TIEDEB;RA
TY080105S;OSA;111PF;20110801;20111231;Työelämän ja tekniikan englanti 1 (studio);TIEDEB;RA
TY080105S;OSA;111PI;20110801;20111231;Työelämän ja tekniikan englanti 1 (studio);TIEDEB;RA
TY080105S;OSA;111PJ;20110801;20111231;Työelämän ja tekniikan englanti 1 (studio);TIEDEB;RA
TY080106L;OSA;111PD;20111017;20111231;Työelämän ja tekniikan englanti 2 (luokka);TIEDEB;RA
TY080106L;OSA;111PE;20110801;20111231;Työelämän ja tekniikan englanti 2 (luokka);TIEDEB;RA
TY080106S;OSA;111PG;20110801;20111231;Työelämän ja tekniikan englanti 2 (studio);TIEDEB;RA
TY080106S;OSA;111PH;20110801;20111231;Työelämän ja tekniikan englanti 2 (studio);TIEDEB;RA
TY080106S;OSA;111PI;20110801;20111231;Työelämän ja tekniikan englanti 2 (studio);TIEDEB;RA
TY080106S;OSA;111PJ;20110801;20111231;Työelämän ja tekniikan englanti 2 (studio);TIEDEB;RA
TY080107;OJ;111PB;20110801;20111231;Työelämän ja tekniikan ruotsi;TIEDEB;RA
TY080107B;OSA;211PB;20111020;20111231;Ruotsi/Kirjallinen taito;TIEDEB;RA
TY080202;OJ;111PE;20110801;20111231;Algebra;TIEDEB;RA
TY080202;OJ;111PF;20110801;20111231;Algebra;TIEDEB;RA
TY080202E;OSA;211PC;20111017;20111231;Algebra B;TIEDEB;RA
TY080202E;OSA;211PD;20111017;20111231;Algebra B;TIEDEB;RA
TY080202E;OSA;211PI;20111020;20111231;Algebra B;TIEDEB;RA
TY080205;OJ;111PA;20111017;20111231;Mekaniikka;TIEDEB;RA
TY080205;OJ;111PB;20110801;20111231;Mekaniikka;TIEDEB;RA
TY080205;OJ;111PC;20110801;20111231;Mekaniikka;TIEDEB;RA
TY080205;OJ;211PO;20111020;20111231;Mekaniikka;TIEDEB;RA
TY080206;OJ;211PB;20111020;20111231;Sähkömagnetismi;TIEDEB;RA
TY080207A;OSA;212PC;20111020;20111231;Lämpötekniikka ja värähtelyt A;TIEDEB;RA
TY080208D;OSA;211PI;20111017;20111231;Fysiikan laboraatiot D;TIEDEB;RA
TY080208D;OSA;211PJ;20111017;20111231;Fysiikan laboraatiot D;TIEDEB;RA
TY080208D;OSA;211PS;20111020;20111231;Fysiikan laboraatiot D;TIEDEB;RA
TY080208EA;OSA;111PC;20111017;20111231;Fysiikan laboraatiot, ensiapu;TIEDEB;RA
TY080208EA;OSA;111PD;20111017;20111231;Fysiikan laboraatiot, ensiapu;TIEDEB;RA
TY080208EA;OSA;211PA;20111017;20111231;Fysiikan laboraatiot, ensiapu;TIEDEB;RA
TY080208EA;OSA;211PB;20111017;20111231;Fysiikan laboraatiot, ensiapu;TIEDEB;RA
TY080208EA;OSA;211PC;20111017;20111231;Fysiikan laboraatiot, ensiapu;TIEDEB;RA
TY080208EA;OSA;211PD;20111017;20111231;Fysiikan laboraatiot, ensiapu;TIEDEB;RA
TY080208EA;OSA;211PE;20111020;20111231;Fysiikan laboraatiot, ensiapu;TIEDEB;RA
TY080208EA;OSA;211PF;20111020;20111231;Fysiikan laboraatiot, ensiapu;TIEDEB;RA
TY080208EA;OSA;211PG;20111020;20111231;Fysiikan laboraatiot, ensiapu;TIEDEB;RA
YH00043;OJ;211PI;20111017;20111231;Ruotsin perusteet 1;TIEDEB;RA
RT080303A;OSA;111PA;20110801;20111219;Rakentamistalous;TIEDEB;RA
RT081102;OJ;211PA;20110801;20111219;Betonityöt;TIEDEB;RA
RT080504;OJ;111PA;20110801;20111217;Lämmönsiirto;TIEDEB;RA
TY080105L;OSA;111PE;20110829;20111217;Työelämän ja tekniikan englanti 1 (luokka);TIEDEB;RA
ME080902;OJ;111PB;20110801;20111019;Puu- ja bioenergia;TIEDEB;RA
RT080101A;OSA;111PB;20110801;20111019;Rakennustekniikan perusteet;TIEDEB;RA
RT080401A;OSA;111PB;20110801;20111019;Tekninen piirustus;TIEDEB;RA
RT080401A;OSA;111PD;20110801;20111019;Tekninen piirustus;TIEDEB;RA
RT080402;OJ;111PB;20110801;20111019;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RT080402;OJ;111PC;20110801;20111019;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RT080501;OJ;111PB;20110801;20111019;Virtaustekniikka;TIEDEB;RA
RT080901;OJ;111PC;20110801;20111019;Käytännön rakentaminen;TIEDEB;RA
RT081101A;OSA;111PB;20110801;20111019;Betonimateriaalitekniikka;TIEDEB;RA
RT081405;OJ;111PA;20110801;20111019;Lujuuslaskentaohjelmat;TIEDEB;RA
TY080101A;OSA;111PI;20110801;20111019;Opiskelutaidot;TIEDEB;RA
TY080101A;OSA;111PL;20110801;20111019;Opiskelutaidot;TIEDEB;RA
TY080101A;OSA;111PU;20110801;20111019;Opiskelutaidot;TIEDEB;RA
TY080101B;OSA;111PI;20110801;20111019;Opiskelutaidot;TIEDEB;RA
TY080101B;OSA;111PL;20110801;20111019;Opiskelutaidot;TIEDEB;RA
TY080101B;OSA;111PT;20110801;20111019;Opiskelutaidot;TIEDEB;RA
TY080101C;OSA;111PI;20110801;20111019;Opiskelutaidot;TIEDEB;RA
TY080101C;OSA;111PL;20110801;20111019;Opiskelutaidot;TIEDEB;RA
TY080101C;OSA;111PU;20110801;20111019;Opiskelutaidot;TIEDEB;RA
TY080107A;OSA;111PB;20110801;20111019;Ruotsi/Suullinen taito;TIEDEB;RA
TY080201;OJ;111PX;20110801;20111019;Insinöörin matemaattiset apuneuvot;TIEDEB;RA
TY080202D;OSA;111PK;20110801;20111019;Algebra A;TIEDEB;RA
TY080204B;OSA;111PC;20110801;20111019;Differentiaali- ja integraalilaskenta B;TIEDEB;RA
TY080206;OJ;111PH;20110801;20111019;Sähkömagnetismi;TIEDEB;RA
TY080208C;OSA;111PT;20110801;20111019;Fysiikan laboraatiot C;TIEDEB;RA
TY080208TT;OSA;111PI;20110801;20111019;Fysiikan laboraatiot, työturvallisuus;OTA;RA
TY080208TT;OSA;111PJ;20110801;20111019;Fysiikan laboraatiot, työturvallisuus;TIEDEB;RA
YH00044;OJ;111PI;20110801;20111019;Ruotsin perusteet 2;TIEDEB;RA
RT080101A;OSA;111PA;20110801;20111014;Rakennustekniikan perusteet;TIEDEB;RA
RT080102A;OSA;111PA;20110801;20111014;LVI-tekniikan perusteet;TIEDEB;RA
RT080103;OJ;111PA;20110801;20111014;Sähkö- ja rakennusautomaatiotekniikan perusteet;TIEDEB;RA
RT080202A;OSA;111PA;20110801;20111014;Tehon ja energiantarve;TIEDEB;RA
RT080202A;OSA;111PB;20110801;20111014;Tehon ja energiantarve;TIEDEB;RA
RT080301A;OSA;111PA;20110801;20111014;Projektin hoito ja sopimustekniikka;TIEDEB;RA
RT080302A;OSA;111PA;20110801;20111014;Kiinteistön käyttö ja ylläpito;TIEDEB;RA
RT080401A;OSA;111PA;20110801;20111014;Tekninen piirustus;TIEDEB;RA
RT080401A;OSA;111PC;20110801;20111014;Tekninen piirustus;TIEDEB;RA
RT080402A;OSA;111PA;20110801;20111014;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RT080402A;OSA;111PB;20110801;20111014;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RT080402A;OSA;111PC;20110801;20111014;Tuotemallipohjainen suunnittelu;TIEDEB;RA
RT080403A;OSA;111PA;20110801;20111014;Pientalon ARLVISA-suunnittelu;TIEDEB;RA
RT080403A;OSA;111PB;20110801;20111014;Pientalon ARLVISA-suunnittelu;TIEDEB;RA
RT080403A;OSA;111PC;20110801;20111014;Pientalon ARLVISA-suunnittelu;TIEDEB;RA
RT080501;OJ;111PA;20110801;20111014;Virtaustekniikka;TIEDEB;RA
RT080603;OJ;111PA;20110801;20111014;Talokohtainen lämmön tuotanto;TIEDEB;RA
RT080604;OJ;111PA;20110801;20111014;LV-laboratoriotyöt;TIEDEB;RA
RT080702;OJ;111PA;20110801;20111014;Ilmastointikoneet ja -prosessit;TIEDEB;RA
RT080801A;OSA;111PA;20110801;20111014;LV-verkostojen suunnittelu;TIEDEB;RA
RT080802A;OSA;111PA;20110801;20111014;Ilmastointi- ja jäähdytysverkostojen suunnittelu;TIEDEB;RA
RT080901;OJ;111PA;20110801;20111014;Käytännön rakentaminen;TIEDEB;RA
RT080901;OJ;111PB;20110801;20111014;Käytännön rakentaminen;TIEDEB;RA
RT081101A;OSA;111PA;20110801;20111014;Betonimateriaalitekniikka;TIEDEB;RA
RT081201;OJ;111PA;20110801;20111014;Puurakenteet 1;TIEDEB;RA
RT081203A;OSA;111PA;20110801;20111014;Pohjarakennus ja geotekniikka;TIEDEB;RA
RT081303;OJ;111PA;20110801;20111014;Betonielementti rakenteet;TIEDEB;RA
TY080101;OJ;111PH;20110801;20111014;Opiskelutaidot;TIEDEB;RA
TY080101;OJ;111PL;20110801;20111014;Opiskelutaidot;TIEDEB;RA
TY080106;OJ;111PE;20110801;20111014;Työelämän ja tekniikan englanti 2;TIEDEB;RA
TY080106;OJ;111PF;20110801;20111014;Työelämän ja tekniikan englanti 2;TIEDEB;RA
TY080201;OJ;111PH;20110801;20111014;Insinöörin matemaattiset apuneuvot;TIEDEB;RA
TY080201;OJ;111PK;20110801;20111014;Insinöörin matemaattiset apuneuvot;TIEDEB;RA
TY080201;OJ;111PM;20110801;20111014;Insinöörin matemaattiset apuneuvot;TIEDEB;RA
TY080202D;OSA;111PD;20110801;20111014;Algebra A;TIEDEB;RA
TY080202D;OSA;111PE;20110801;20111014;Algebra A;TIEDEB;RA
TY080204B;OSA;111PA;20110801;20111014;Differentiaali- ja integraalilaskenta B;TIEDEB;RA
TY080204B;OSA;111PB;20110801;20111014;Differentiaali- ja integraalilaskenta B;TIEDEB;RA
TY080206;OJ;111PC;20110801;20111014;Sähkömagnetismi;TIEDEB;RA
TY080206;OJ;111PD;20110801;20111014;Sähkömagnetismi;TIEDEB;RA
TY080208C;OSA;111PJ;20110801;20111014;Fysiikan laboraatiot C;TIEDEB;RA
TY080208C;OSA;111PK;20110801;20111014;Fysiikan laboraatiot C;TIEDEB;RA
TY080208EA;OSA;111PE;20110801;20111014;Fysiikan laboraatiot, ensiapu;TIEDEB;RA
YH00044;OJ;111PG;20110801;20111014;Ruotsin perusteet 2;TIEDEB;RA
ME080901;OJ;411PB;20110314;20110731;Polttotekniikka;TIEDEB;RA
RA04606;OJ;110PA;20100801;20110731;Rakennusmessut/projektit;TIEDEB;RA
RT080103;OJ;210PA;20110314;20110731;Sähkö- ja rakennusautomaatiotekniikan perusteet;TIEDEB;RA
RT080204;OJ;311PA;20110314;20110731;Energiatalous;TIEDEB;RA
RT080502;OJ;411PA;20110314;20110731;Putkistojärjestelmät;TIEDEB;RA
RT080503;OJ;411PA;20110314;20110731;Kylmätekniikka;TIEDEB;RA
RT080602;OJ;311PA;20110101;20110731;Lämmönjakojärjestelmät;TIEDEB;RA
RT080602B;OSA;411PA;20110314;20110731;Lämmönjakojärjestelmät;TIEDEB;RA
RT080602B;OSA;411PB;20110314;20110731;Lämmönjakojärjestelmät;TIEDEB;RA
RT080604;OJ;411PA;20110311;20110731;LV-laboratoriotyöt;TIEDEB;RA
RT080701;OJ;411PA;20110314;20110731;Ilmanvaihto- ja ilmastointijärjestelmät;TIEDEB;RA
RT080701;OJ;411PB;20110311;20110731;Ilmanvaihto- ja ilmastointijärjestelmät;TIEDEB;RA
RT080702A;OSA;411PA;20110314;20110731;Ilmastointikoneet ja -prosessit;TIEDEB;RA
RT080703B;OSA;411PA;20110311;20110731;Ilmastointilaitoksen mitoitus;TIEDEB;RA
RT080801B;OSA;411PA;20110311;20110731;LV-verkostojen suunnittelu;TIEDEB;RA
RT080902;OJ;110PA;20100801;20110731;Rakennus- ja LVI-messut;TIEDEB;RA
RT081001B;OSA;210PA;20101101;20110731;Työnjohtaminen rakennusprosessissa TUPA;TIEDEB;RA
RT081201B;OSA;411PA;20110311;20110731;Puurakenteet 1;TIEDEB;RA
RT081202B;OSA;411PA;20110311;20110731;Teräsrakenteet 1;TIEDEB;RA
RT081204;OJ;411PA;20110314;20110731;Statiikka;TIEDEB;RA
RT081302;OJ;411PA;20110314;20110731;Rakennusten palomääräykset;TIEDEB;RA
RT081403;OJ;411PA;20110314;20110731;Staattisesti määräämättömät rakenteet;TIEDEB;RA
TY080103B;OSA;411PA;20110314;20110731;Projektitoiminta;TIEDEB;RA
TY080104;OJ;411PA;20110307;20110731;Tutkimusviestintä;TIEDEB;RA
TY080203_B;OSA;411PC;20110314;20110731;Geometria B;TIEDEB;RA
TY080203_B;OSA;411PD;20110314;20110731;Geometria B;TIEDEB;RA
TY080203B;OSA;411PD;20110314;20110731;Geometria B;TIEDEB;RA
TY080204_A;OSA;411PA;20110314;20110731;Differentiaali- ja integraalilaskenta A;TIEDEB;RA
TY080204_A;OSA;411PB;20110314;20110731;Differentiaali- ja integraalilaskenta A;TIEDEB;RA
TY080208:B;OSA;411PI;20110314;20110731;Fysiikan laboraatiot B;TIEDEB;RA
TY080208:B;OSA;411PJ;20110314;20110731;Fysiikan laboraatiot B;TIEDEB;RA
TY080208_B;OSA;411PC;20110314;20110731;Fysiikan laboraatiot B;TIEDEB;RA
TY080208_B;OSA;411PD;20110314;20110731;Fysiikan laboraatiot B;TIEDEB;RA
TY080208B;OSA;411PI;20110314;20110731;Fysiikan laboraatiot B;TIEDEB;RA
TY080208B;OSA;411PJ;20110314;20110731;Fysiikan laboraatiot B;TIEDEB;RA
TY080209B;OSA;411PG;20110314;20110731;Kemia, laboratoriotyöt;TIEDEB;RA
TY080209B;OSA;411PH;20110314;20110731;Kemia, laboratoriotyöt;TIEDEB;RA
TY080209B;OSA;411PI;20110314;20110731;Kemia, laboratoriotyöt;TIEDEB;RA
TY080209B;OSA;411PJ;20110314;20110731;Kemia, laboratoriotyöt;TIEDEB;RA
YH00043;OJ;411PG;20110314;20110731;Ruotsin perusteet 1;TIEDEB;RA
VTP0999;OJ;110PQ;20100801;20110524;Liikunta;TIEDEB;RA
RT081002;OJ;311PA;20110101;20110430;Työnsuunnittelu;TIEDEB;RA
TY080204A;OSA;411PA;20110307;20110430;Differentiaali- ja integraalilaskenta A;TIEDEB;RA
TY080204A;OSA;411PB;20110307;20110430;Differentiaali- ja integraalilaskenta A;TIEDEB;RA
TY080207;OJ;210PC;20101101;20110430;Lämpötekniikka ja värähtelyt;TIEDEB;RA
RT080601;OJ;210PA;20101101;20110429;Vesi- ja viemärijärjestelmät;TIEDEB;RA
RT081001A;OSA;311PA;20110101;20110429;Työnjohtaminen rakennusprosessissa;TIEDEB;RA
RT080201B;OSA;411PA;20110307;20110421;Rakennusfysiikka;TIEDEB;RA
RT080201B;OSA;411PB;20110307;20110421;Rakennusfysiikka;TIEDEB;RA
TY080207;OJ;210PB;20101101;20110403;Lämpötekniikka ja värähtelyt;TIEDEB;RA
RT080203;OJ;311PA;20110205;20110326;Rakennus- ja LVI-tekniset mittaukset;TIEDEB;RA
FT00503;OJ;311PA;20110101;20110311;Projektin ohjaus;TIEDEB;RA
RA00506;OJ;311PA;20110101;20110311;Ekologinen rakentaminen;TIEDEB;RA
RA00507;OJ;311PA;20110101;20110311;Korjausrakentamisen rakennetekniikka;TIEDEB;RA
RA00555;OJ;311PA;20110101;20110311;Erikoistyö;TIEDEB;RA
RT080103;OJ;311PA;20110101;20110311;Sähkö- ja rakennusautomaatiotekniikan perusteet;TIEDEB;RA
RT080202;OJ;311PA;20110101;20110311;Tehon- ja energiantarve;TIEDEB;RA
RT080203A;OSA;311PA;20110101;20110311;Rakennus- ja LVI-tekniset mittaukset;TIEDEB;RA
RT080203B;OSA;411PA;20110101;20110311;Rakennus- ja LVI-tekniset mittaukset;TIEDEB;RA
RT080404;OJ;311PA;20110101;20110311;Statiikka ja lujuusoppi;TIEDEB;RA
RT080505;OJ;311PA;20110101;20110311;Virtaus- ja lämmönsiirtolaboratoriotyöt;TIEDEB;RA
RT080601;OJ;210PB;20101101;20110311;Vesi- ja viemärijärjestelmät;TIEDEB;RA
RT080602A;OSA;311PA;20110101;20110311;Lämmönjakojärjestelmät;TIEDEB;RA
RT080602A;OSA;311PB;20110101;20110311;Lämmönjakojärjestelmät;TIEDEB;RA
RT080702B;OSA;311PA;20110101;20110311;Ilmastointikoneet ja -prosessit;TIEDEB;RA
RT080703A;OSA;311PA;20110101;20110311;Ilmastointilaitoksen mitoitus;TIEDEB;RA
RT080801A;OSA;311PA;20110101;20110311;LV-verkostojen suunnittelu;TIEDEB;RA
RT080902;OJ;311PB;20110101;20110311;Rakennus- ja LVI-messut;TIEDEB;RA
RT081103;OJ;311PA;20110101;20110311;Betonirakenteet 1;TIEDEB;RA
RT081201A;OSA;311PA;20110101;20110311;Puurakenteet 1;TIEDEB;RA
RT081202A;OSA;311PA;20110101;20110311;Teräsrakenteet 1;TIEDEB;RA
RT081203;OJ;311PA;20110101;20110311;Pohjarakennus ja geotekniikka;TIEDEB;RA
